date,interval,interval_start,line_key,channel,contacts,on_phone_required,rostered_required,service_level,occupancy,binding_constraint
2026-08-23,36,18:00,operations.voice,voice,11.26,4.0,5.54,0.8315,0.5155,service_level
2026-08-23,37,18:30,operations.voice,voice,10.47,4.0,5.54,0.8642,0.4792,service_level
2026-08-23,38,19:00,operations.voice,voice,9.48,4.0,5.54,0.8991,0.4342,service_level
2026-08-23,39,19:30,operations.voice,voice,8.21,4.0,5.54,0.9353,0.3761,service_level
2026-08-23,40,20:00,operations.voice,voice,6.76,3.0,4.15,0.8633,0.4128,service_level
2026-08-23,41,20:30,operations.voice,voice,5.33,3.0,4.15,0.9243,0.3252,service_level
2026-08-23,42,21:00,operations.voice,voice,4.09,2.0,2.77,0.8109,0.3745,service_level
2026-08-23,43,21:30,operations.voice,voice,3.15,2.0,2.77,0.8819,0.288,service_level
2026-08-23,44,22:00,operations.voice,voice,2.5,2.0,2.77,0.9222,0.2292,service_level
2026-08-23,45,22:30,operations.voice,voice,2.11,2.0,2.77,0.9432,0.1933,service_level
2026-08-23,46,23:00,operations.voice,voice,1.89,2.0,2.77,0.9536,0.1734,service_level
2026-08-23,47,23:30,operations.voice,voice,1.79,2.0,2.77,0.9585,0.1635,service_level
2026-08-24,0,00:00,operations.voice,voice,2.14,2.0,2.77,0.9418,0.1958,service_level
2026-08-24,1,00:30,operations.voice,voice,2.14,2.0,2.77,0.9418,0.1958,service_level
2026-08-24,2,01:00,operations.voice,voice,2.14,2.0,2.77,0.9418,0.1958,service_level
2026-08-24,3,01:30,operations.voice,voice,2.14,2.0,2.77,0.9418,0.1958,service_level
2026-08-24,4,02:00,operations.voice,voice,2.14,2.0,2.77,0.9418,0.1958,service_level
2026-08-24,5,02:30,operations.voice,voice,2.14,2.0,2.77,0.9418,0.1958,service_level
2026-08-24,6,03:00,operations.voice,voice,2.14,2.0,2.77,0.9418,0.1958,service_level
2026-08-24,7,03:30,operations.voice,voice,2.14,2.0,2.77,0.9418,0.1959,service_level
2026-08-24,8,04:00,operations.voice,voice,2.14,2.0,2.77,0.9416,0.1963,service_level
2026-08-24,9,04:30,operations.voice,voice,2.18,2.0,2.77,0.9395,0.2,service_level
2026-08-24,10,05:00,operations.voice,voice,2.47,2.0,2.77,0.924,0.2263,service_level
2026-08-24,11,05:30,operations.voice,voice,3.79,2.0,2.77,0.8349,0.3469,service_level
2026-08-24,12,06:00,operations.voice,voice,7.51,3.0,4.15,0.8238,0.4587,service_level
2026-08-24,13,06:30,operations.voice,voice,13.65,5.0,6.92,0.888,0.5,service_level
2026-08-24,14,07:00,operations.voice,voice,18.95,6.0,8.31,0.8524,0.5785,service_level
2026-08-24,15,07:30,operations.voice,voice,20.89,7.0,9.69,0.9076,0.5464,service_level
2026-08-24,16,08:00,operations.voice,voice,22.28,7.0,9.69,0.8772,0.5828,service_level
2026-08-24,17,08:30,operations.voice,voice,26.95,8.0,11.07,0.8689,0.6169,service_level
2026-08-24,18,09:00,operations.voice,voice,34.1,9.0,12.46,0.8012,0.6938,service_level
2026-08-24,19,09:30,operations.voice,voice,39.87,11.0,15.23,0.8782,0.6638,service_level
2026-08-24,20,10:00,operations.voice,voice,41.21,11.0,15.23,0.8526,0.6861,service_level
2026-08-24,21,10:30,operations.voice,voice,37.58,10.0,13.84,0.831,0.6882,service_level
2026-08-24,22,11:00,operations.voice,voice,30.72,9.0,12.46,0.882,0.6251,service_level
2026-08-24,23,11:30,operations.voice,voice,22.68,7.0,9.69,0.8674,0.5932,service_level
2026-08-24,24,12:00,operations.voice,voice,14.42,5.0,6.92,0.8642,0.5283,service_level
2026-08-24,25,12:30,operations.voice,voice,9.86,4.0,5.54,0.8864,0.4515,service_level
2026-08-24,26,13:00,operations.voice,voice,14.74,5.0,6.92,0.8538,0.5398,service_level
2026-08-24,27,13:30,operations.voice,voice,25.04,8.0,11.07,0.9078,0.5732,service_level
2026-08-24,28,14:00,operations.voice,voice,32.35,9.0,12.46,0.8466,0.6583,service_level
2026-08-24,29,14:30,operations.voice,voice,34.75,10.0,13.84,0.8894,0.6363,service_level
2026-08-24,30,15:00,operations.voice,voice,33.46,9.0,12.46,0.8188,0.6808,service_level
2026-08-24,31,15:30,operations.voice,voice,29.73,9.0,12.46,0.9005,0.6049,service_level
2026-08-24,32,16:00,operations.voice,voice,24.98,7.0,9.69,0.8002,0.6534,service_level
2026-08-24,33,16:30,operations.voice,voice,20.57,7.0,9.69,0.9139,0.538,service_level
2026-08-24,34,17:00,operations.voice,voice,17.32,6.0,8.31,0.8965,0.5286,service_level
2026-08-24,35,17:30,operations.voice,voice,15.32,5.0,6.92,0.8331,0.5611,service_level
2026-08-24,36,18:00,operations.voice,voice,14.12,5.0,6.92,0.8738,0.5173,service_level
2026-08-24,37,18:30,operations.voice,voice,13.13,5.0,6.92,0.9025,0.4808,service_level
2026-08-24,38,19:00,operations.voice,voice,11.9,4.0,5.54,0.8023,0.5446,service_level
2026-08-24,39,19:30,operations.voice,voice,10.3,4.0,5.54,0.8704,0.4717,service_level
2026-08-24,40,20:00,operations.voice,voice,8.48,4.0,5.54,0.9285,0.3883,service_level
2026-08-24,41,20:30,operations.voice,voice,6.68,3.0,4.15,0.8672,0.4079,service_level
2026-08-24,42,21:00,operations.voice,voice,5.13,3.0,4.15,0.9313,0.3131,service_level
2026-08-24,43,21:30,operations.voice,voice,3.94,2.0,2.77,0.8226,0.3612,service_level
2026-08-24,44,22:00,operations.voice,voice,3.14,2.0,2.77,0.8823,0.2874,service_level
2026-08-24,45,22:30,operations.voice,voice,2.65,2.0,2.77,0.9137,0.2424,service_level
2026-08-24,46,23:00,operations.voice,voice,2.38,2.0,2.77,0.9293,0.2175,service_level
2026-08-24,47,23:30,operations.voice,voice,2.24,2.0,2.77,0.9366,0.2051,service_level
2026-08-25,0,00:00,operations.voice,voice,2.01,2.0,2.77,0.9479,0.1845,service_level
2026-08-25,1,00:30,operations.voice,voice,2.01,2.0,2.77,0.9479,0.1845,service_level
2026-08-25,2,01:00,operations.voice,voice,2.01,2.0,2.77,0.9479,0.1845,service_level
2026-08-25,3,01:30,operations.voice,voice,2.01,2.0,2.77,0.9479,0.1845,service_level
2026-08-25,4,02:00,operations.voice,voice,2.01,2.0,2.77,0.9479,0.1845,service_level
2026-08-25,5,02:30,operations.voice,voice,2.01,2.0,2.77,0.9479,0.1845,service_level
2026-08-25,6,03:00,operations.voice,voice,2.01,2.0,2.77,0.9479,0.1845,service_level
2026-08-25,7,03:30,operations.voice,voice,2.02,2.0,2.77,0.9479,0.1845,service_level
2026-08-25,8,04:00,operations.voice,voice,2.02,2.0,2.77,0.9477,0.1849,service_level
2026-08-25,9,04:30,operations.voice,voice,2.06,2.0,2.77,0.9459,0.1884,service_level
2026-08-25,10,05:00,operations.voice,voice,2.33,2.0,2.77,0.9319,0.2132,service_level
2026-08-25,11,05:30,operations.voice,voice,3.57,2.0,2.77,0.8516,0.3268,service_level
2026-08-25,12,06:00,operations.voice,voice,7.08,3.0,4.15,0.8473,0.4321,service_level
2026-08-25,13,06:30,operations.voice,voice,12.86,5.0,6.92,0.9094,0.4711,service_level
2026-08-25,14,07:00,operations.voice,voice,17.86,6.0,8.31,0.8831,0.545,service_level
2026-08-25,15,07:30,operations.voice,voice,19.68,6.0,8.31,0.8294,0.6006,service_level
2026-08-25,16,08:00,operations.voice,voice,20.99,7.0,9.69,0.9056,0.5491,service_level
2026-08-25,17,08:30,operations.voice,voice,25.39,8.0,11.07,0.9014,0.5812,service_level
2026-08-25,18,09:00,operations.voice,voice,32.12,9.0,12.46,0.852,0.6536,service_level
2026-08-25,19,09:30,operations.voice,voice,37.56,10.0,13.84,0.8314,0.6879,service_level
2026-08-25,20,10:00,operations.voice,voice,38.83,11.0,15.23,0.8957,0.6464,service_level
2026-08-25,21,10:30,operations.voice,voice,35.4,10.0,13.84,0.8774,0.6484,service_level
2026-08-25,22,11:00,operations.voice,voice,28.94,8.0,11.07,0.8174,0.6625,service_level
2026-08-25,23,11:30,operations.voice,voice,21.36,7.0,9.69,0.8979,0.5589,service_level
2026-08-25,24,12:00,operations.voice,voice,13.59,5.0,6.92,0.8898,0.4977,service_level
2026-08-25,25,12:30,operations.voice,voice,9.29,4.0,5.54,0.9053,0.4253,service_level
2026-08-25,26,13:00,operations.voice,voice,13.88,5.0,6.92,0.8811,0.5085,service_level
2026-08-25,27,13:30,operations.voice,voice,23.59,7.0,9.69,0.8428,0.6172,service_level
2026-08-25,28,14:00,operations.voice,voice,30.48,9.0,12.46,0.8867,0.6202,service_level
2026-08-25,29,14:30,operations.voice,voice,32.73,9.0,12.46,0.8373,0.6661,service_level
2026-08-25,30,15:00,operations.voice,voice,31.52,9.0,12.46,0.8655,0.6414,service_level
2026-08-25,31,15:30,operations.voice,voice,28.01,8.0,11.07,0.843,0.6411,service_level
2026-08-25,32,16:00,operations.voice,voice,23.53,7.0,9.69,0.8445,0.6156,service_level
2026-08-25,33,16:30,operations.voice,voice,19.37,6.0,8.31,0.8393,0.5914,service_level
2026-08-25,34,17:00,operations.voice,voice,16.31,6.0,8.31,0.9187,0.498,service_level
2026-08-25,35,17:30,operations.voice,voice,14.43,5.0,6.92,0.864,0.5286,service_level
2026-08-25,36,18:00,operations.voice,voice,13.31,5.0,6.92,0.8977,0.4873,service_level
2026-08-25,37,18:30,operations.voice,voice,12.37,5.0,6.92,0.9213,0.453,service_level
2026-08-25,38,19:00,operations.voice,voice,11.21,4.0,5.54,0.8338,0.5131,service_level
2026-08-25,39,19:30,operations.voice,voice,9.71,4.0,5.54,0.8917,0.4444,service_level
2026-08-25,40,20:00,operations.voice,voice,7.99,4.0,5.54,0.9407,0.3658,service_level
2026-08-25,41,20:30,operations.voice,voice,6.29,3.0,4.15,0.8853,0.3843,service_level
2026-08-25,42,21:00,operations.voice,voice,4.83,3.0,4.15,0.941,0.295,service_level
2026-08-25,43,21:30,operations.voice,voice,3.72,2.0,2.77,0.8405,0.3403,service_level
2026-08-25,44,22:00,operations.voice,voice,2.96,2.0,2.77,0.8944,0.2708,service_level
2026-08-25,45,22:30,operations.voice,voice,2.49,2.0,2.77,0.9227,0.2284,service_level
2026-08-25,46,23:00,operations.voice,voice,2.24,2.0,2.77,0.9367,0.2049,service_level
2026-08-25,47,23:30,operations.voice,voice,2.11,2.0,2.77,0.9432,0.1932,service_level
2026-08-26,0,00:00,operations.voice,voice,1.99,2.0,2.77,0.9492,0.1822,service_level
2026-08-26,1,00:30,operations.voice,voice,1.99,2.0,2.77,0.9492,0.1822,service_level
2026-08-26,2,01:00,operations.voice,voice,1.99,2.0,2.77,0.9492,0.1822,service_level
2026-08-26,3,01:30,operations.voice,voice,1.99,2.0,2.77,0.9492,0.1822,service_level
2026-08-26,4,02:00,operations.voice,voice,1.99,2.0,2.77,0.9492,0.1822,service_level
2026-08-26,5,02:30,operations.voice,voice,1.99,2.0,2.77,0.9492,0.1822,service_level
2026-08-26,6,03:00,operations.voice,voice,1.99,2.0,2.77,0.9492,0.1822,service_level
2026-08-26,7,03:30,operations.voice,voice,1.99,2.0,2.77,0.9491,0.1822,service_level
2026-08-26,8,04:00,operations.voice,voice,1.99,2.0,2.77,0.9489,0.1826,service_level
2026-08-26,9,04:30,operations.voice,voice,2.03,2.0,2.77,0.9471,0.186,service_level
2026-08-26,10,05:00,operations.voice,voice,2.3,2.0,2.77,0.9335,0.2105,service_level
2026-08-26,11,05:30,operations.voice,voice,3.52,2.0,2.77,0.8549,0.3227,service_level
2026-08-26,12,06:00,operations.voice,voice,6.99,3.0,4.15,0.8519,0.4267,service_level
2026-08-26,13,06:30,operations.voice,voice,12.7,5.0,6.92,0.9134,0.4652,service_level
2026-08-26,14,07:00,operations.voice,voice,17.63,6.0,8.31,0.8888,0.5382,service_level
2026-08-26,15,07:30,operations.voice,voice,19.43,6.0,8.31,0.8375,0.5931,service_level
2026-08-26,16,08:00,operations.voice,voice,20.73,7.0,9.69,0.9108,0.5422,service_level
2026-08-26,17,08:30,operations.voice,voice,25.07,8.0,11.07,0.9073,0.5739,service_level
2026-08-26,18,09:00,operations.voice,voice,31.72,9.0,12.46,0.8611,0.6454,service_level
2026-08-26,19,09:30,operations.voice,voice,37.09,10.0,13.84,0.8423,0.6793,service_level
2026-08-26,20,10:00,operations.voice,voice,38.34,10.0,13.84,0.8122,0.7021,service_level
2026-08-26,21,10:30,operations.voice,voice,34.96,10.0,13.84,0.8856,0.6402,service_level
2026-08-26,22,11:00,operations.voice,voice,28.58,8.0,11.07,0.8276,0.6542,service_level
2026-08-26,23,11:30,operations.voice,voice,21.09,7.0,9.69,0.9035,0.5519,service_level
2026-08-26,24,12:00,operations.voice,voice,13.42,5.0,6.92,0.8946,0.4915,service_level
2026-08-26,25,12:30,operations.voice,voice,9.17,4.0,5.54,0.9089,0.42,service_level
2026-08-26,26,13:00,operations.voice,voice,13.71,5.0,6.92,0.8863,0.5021,service_level
2026-08-26,27,13:30,operations.voice,voice,23.3,7.0,9.69,0.8511,0.6094,service_level
2026-08-26,28,14:00,operations.voice,voice,30.1,9.0,12.46,0.8939,0.6124,service_level
2026-08-26,29,14:30,operations.voice,voice,32.32,9.0,12.46,0.8473,0.6577,service_level
2026-08-26,30,15:00,operations.voice,voice,31.12,9.0,12.46,0.8739,0.6333,service_level
2026-08-26,31,15:30,operations.voice,voice,27.66,8.0,11.07,0.8519,0.6331,service_level
2026-08-26,32,16:00,operations.voice,voice,23.24,7.0,9.69,0.8527,0.6079,service_level
2026-08-26,33,16:30,operations.voice,voice,19.13,6.0,8.31,0.8469,0.5839,service_level
2026-08-26,34,17:00,operations.voice,voice,16.11,5.0,6.92,0.8022,0.5901,service_level
2026-08-26,35,17:30,operations.voice,voice,14.25,5.0,6.92,0.8698,0.522,service_level
2026-08-26,36,18:00,operations.voice,voice,13.14,5.0,6.92,0.9022,0.4812,service_level
2026-08-26,37,18:30,operations.voice,voice,12.21,5.0,6.92,0.9248,0.4473,service_level
2026-08-26,38,19:00,operations.voice,voice,11.07,4.0,5.54,0.8398,0.5067,service_level
2026-08-26,39,19:30,operations.voice,voice,9.58,4.0,5.54,0.8958,0.4388,service_level
2026-08-26,40,20:00,operations.voice,voice,7.89,3.0,4.15,0.802,0.4816,service_level
2026-08-26,41,20:30,operations.voice,voice,6.22,3.0,4.15,0.8888,0.3795,service_level
2026-08-26,42,21:00,operations.voice,voice,4.77,3.0,4.15,0.9428,0.2913,service_level
2026-08-26,43,21:30,operations.voice,voice,3.67,2.0,2.77,0.844,0.336,service_level
2026-08-26,44,22:00,operations.voice,voice,2.92,2.0,2.77,0.8968,0.2674,service_level
2026-08-26,45,22:30,operations.voice,voice,2.46,2.0,2.77,0.9245,0.2255,service_level
2026-08-26,46,23:00,operations.voice,voice,2.21,2.0,2.77,0.9382,0.2023,service_level
2026-08-26,47,23:30,operations.voice,voice,2.08,2.0,2.77,0.9446,0.1908,service_level
2026-08-27,0,00:00,operations.voice,voice,1.97,2.0,2.77,0.9499,0.1807,service_level
2026-08-27,1,00:30,operations.voice,voice,1.97,2.0,2.77,0.9499,0.1807,service_level
2026-08-27,2,01:00,operations.voice,voice,1.97,2.0,2.77,0.9499,0.1807,service_level
2026-08-27,3,01:30,operations.voice,voice,1.97,2.0,2.77,0.9499,0.1807,service_level
2026-08-27,4,02:00,operations.voice,voice,1.97,2.0,2.77,0.9499,0.1807,service_level
2026-08-27,5,02:30,operations.voice,voice,1.97,2.0,2.77,0.9499,0.1807,service_level
2026-08-27,6,03:00,operations.voice,voice,1.97,2.0,2.77,0.9499,0.1807,service_level
2026-08-27,7,03:30,operations.voice,voice,1.97,2.0,2.77,0.9499,0.1808,service_level
2026-08-27,8,04:00,operations.voice,voice,1.98,2.0,2.77,0.9497,0.1812,service_level
2026-08-27,9,04:30,operations.voice,voice,2.02,2.0,2.77,0.9479,0.1846,service_level
2026-08-27,10,05:00,operations.voice,voice,2.28,2.0,2.77,0.9344,0.2089,service_level
2026-08-27,11,05:30,operations.voice,voice,3.5,2.0,2.77,0.857,0.3202,service_level
2026-08-27,12,06:00,operations.voice,voice,6.94,3.0,4.15,0.8547,0.4233,service_level
2026-08-27,13,06:30,operations.voice,voice,12.6,5.0,6.92,0.9158,0.4615,service_level
2026-08-27,14,07:00,operations.voice,voice,17.49,6.0,8.31,0.8923,0.534,service_level
2026-08-27,15,07:30,operations.voice,voice,19.28,6.0,8.31,0.8423,0.5884,service_level
2026-08-27,16,08:00,operations.voice,voice,20.56,7.0,9.69,0.9139,0.538,service_level
2026-08-27,17,08:30,operations.voice,voice,24.87,7.0,9.69,0.8036,0.6507,service_level
2026-08-27,18,09:00,operations.voice,voice,31.47,9.0,12.46,0.8666,0.6404,service_level
2026-08-27,19,09:30,operations.voice,voice,36.8,10.0,13.84,0.8488,0.674,service_level
2026-08-27,20,10:00,operations.voice,voice,38.04,10.0,13.84,0.8198,0.6966,service_level
2026-08-27,21,10:30,operations.voice,voice,34.69,10.0,13.84,0.8905,0.6352,service_level
2026-08-27,22,11:00,operations.voice,voice,28.36,8.0,11.07,0.8338,0.6491,service_level
2026-08-27,23,11:30,operations.voice,voice,20.93,7.0,9.69,0.9068,0.5476,service_level
2026-08-27,24,12:00,operations.voice,voice,13.31,5.0,6.92,0.8975,0.4876,service_level
2026-08-27,25,12:30,operations.voice,voice,9.1,4.0,5.54,0.911,0.4167,service_level
2026-08-27,26,13:00,operations.voice,voice,13.6,5.0,6.92,0.8894,0.4982,service_level
2026-08-27,27,13:30,operations.voice,voice,23.11,7.0,9.69,0.856,0.6047,service_level
2026-08-27,28,14:00,operations.voice,voice,29.86,9.0,12.46,0.8981,0.6076,service_level
2026-08-27,29,14:30,operations.voice,voice,32.07,9.0,12.46,0.8532,0.6526,service_level
2026-08-27,30,15:00,operations.voice,voice,30.88,9.0,12.46,0.8788,0.6284,service_level
2026-08-27,31,15:30,operations.voice,voice,27.44,8.0,11.07,0.8572,0.6282,service_level
2026-08-27,32,16:00,operations.voice,voice,23.05,7.0,9.69,0.8576,0.6031,service_level
2026-08-27,33,16:30,operations.voice,voice,18.98,6.0,8.31,0.8515,0.5794,service_level
2026-08-27,34,17:00,operations.voice,voice,15.98,5.0,6.92,0.8073,0.5854,service_level
2026-08-27,35,17:30,operations.voice,voice,14.14,5.0,6.92,0.8733,0.5179,service_level
2026-08-27,36,18:00,operations.voice,voice,13.04,5.0,6.92,0.9049,0.4775,service_level
2026-08-27,37,18:30,operations.voice,voice,12.12,5.0,6.92,0.9269,0.4438,service_level
2026-08-27,38,19:00,operations.voice,voice,10.98,4.0,5.54,0.8435,0.5027,service_level
2026-08-27,39,19:30,operations.voice,voice,9.51,4.0,5.54,0.8982,0.4354,service_level
2026-08-27,40,20:00,operations.voice,voice,7.83,3.0,4.15,0.8057,0.4779,service_level
2026-08-27,41,20:30,operations.voice,voice,6.17,3.0,4.15,0.8909,0.3765,service_level
2026-08-27,42,21:00,operations.voice,voice,4.73,3.0,4.15,0.944,0.289,service_level
2026-08-27,43,21:30,operations.voice,voice,3.64,2.0,2.77,0.8462,0.3334,service_level
2026-08-27,44,22:00,operations.voice,voice,2.9,2.0,2.77,0.8982,0.2653,service_level
2026-08-27,45,22:30,operations.voice,voice,2.44,2.0,2.77,0.9255,0.2237,service_level
2026-08-27,46,23:00,operations.voice,voice,2.19,2.0,2.77,0.9391,0.2008,service_level
2026-08-27,47,23:30,operations.voice,voice,2.07,2.0,2.77,0.9454,0.1893,service_level
2026-08-28,0,00:00,operations.voice,voice,2.08,2.0,2.77,0.9448,0.1903,service_level
2026-08-28,1,00:30,operations.voice,voice,2.08,2.0,2.77,0.9448,0.1903,service_level
2026-08-28,2,01:00,operations.voice,voice,2.08,2.0,2.77,0.9448,0.1903,service_level
2026-08-28,3,01:30,operations.voice,voice,2.08,2.0,2.77,0.9448,0.1903,service_level
2026-08-28,4,02:00,operations.voice,voice,2.08,2.0,2.77,0.9448,0.1903,service_level
2026-08-28,5,02:30,operations.voice,voice,2.08,2.0,2.77,0.9448,0.1903,service_level
2026-08-28,6,03:00,operations.voice,voice,2.08,2.0,2.77,0.9448,0.1903,service_level
2026-08-28,7,03:30,operations.voice,voice,2.08,2.0,2.77,0.9448,0.1904,service_level
2026-08-28,8,04:00,operations.voice,voice,2.08,2.0,2.77,0.9446,0.1907,service_level
2026-08-28,9,04:30,operations.voice,voice,2.12,2.0,2.77,0.9426,0.1944,service_level
2026-08-28,10,05:00,operations.voice,voice,2.4,2.0,2.77,0.9279,0.2199,service_level
2026-08-28,11,05:30,operations.voice,voice,3.68,2.0,2.77,0.8431,0.3372,service_level
2026-08-28,12,06:00,operations.voice,voice,7.3,3.0,4.15,0.8354,0.4458,service_level
2026-08-28,13,06:30,operations.voice,voice,13.27,5.0,6.92,0.8987,0.4859,service_level
2026-08-28,14,07:00,operations.voice,voice,18.42,6.0,8.31,0.8679,0.5622,service_level
2026-08-28,15,07:30,operations.voice,voice,20.3,6.0,8.31,0.808,0.6196,service_level
2026-08-28,16,08:00,operations.voice,voice,21.65,7.0,9.69,0.8916,0.5664,service_level
2026-08-28,17,08:30,operations.voice,voice,26.19,8.0,11.07,0.8855,0.5995,service_level
2026-08-28,18,09:00,operations.voice,voice,33.14,9.0,12.46,0.8272,0.6743,service_level
2026-08-28,19,09:30,operations.voice,voice,38.75,10.0,13.84,0.8015,0.7096,service_level
2026-08-28,20,10:00,operations.voice,voice,40.05,11.0,15.23,0.8749,0.6668,service_level
2026-08-28,21,10:30,operations.voice,voice,36.52,10.0,13.84,0.8549,0.6688,service_level
2026-08-28,22,11:00,operations.voice,voice,29.86,9.0,12.46,0.8982,0.6075,service_level
2026-08-28,23,11:30,operations.voice,voice,22.04,7.0,9.69,0.8829,0.5765,service_level
2026-08-28,24,12:00,operations.voice,voice,14.02,5.0,6.92,0.877,0.5135,service_level
2026-08-28,25,12:30,operations.voice,voice,9.58,4.0,5.54,0.8958,0.4388,service_level
2026-08-28,26,13:00,operations.voice,voice,14.32,5.0,6.92,0.8675,0.5246,service_level
2026-08-28,27,13:30,operations.voice,voice,24.34,7.0,9.69,0.8208,0.6367,service_level
2026-08-28,28,14:00,operations.voice,voice,31.44,9.0,12.46,0.8671,0.6398,service_level
2026-08-28,29,14:30,operations.voice,voice,33.77,9.0,12.46,0.8104,0.6871,service_level
2026-08-28,30,15:00,operations.voice,voice,32.51,9.0,12.46,0.8427,0.6616,service_level
2026-08-28,31,15:30,operations.voice,voice,28.89,8.0,11.07,0.8188,0.6614,service_level
2026-08-28,32,16:00,operations.voice,voice,24.27,7.0,9.69,0.8227,0.635,service_level
