date,line_key,queue,channel,welsh_language,weekday,is_bank_holiday,offered,handled,abandoned,aht_seconds,service_level_attained,workload_hours
2024-02-10,metering.email,Metering,email,False,5,False,73.0,73.0,0.0,466.2,0.9452,9.454
2024-02-11,metering.email,Metering,email,False,6,False,46.0,46.0,0.0,468.4,0.8884,5.986
2024-02-12,metering.email,Metering,email,False,0,False,180.0,180.0,0.0,494.5,0.9037,24.726
2024-02-13,metering.email,Metering,email,False,1,False,158.0,158.0,0.0,489.2,0.9165,21.469
2024-02-14,metering.email,Metering,email,False,2,False,178.0,178.0,0.0,481.1,0.9557,23.787
2024-02-15,metering.email,Metering,email,False,3,False,155.0,155.0,0.0,475.7,0.9288,20.48
2024-02-16,metering.email,Metering,email,False,4,False,157.0,157.0,0.0,478.6,0.9172,20.871
2024-02-17,metering.email,Metering,email,False,5,False,89.0,89.0,0.0,469.2,0.9597,11.6
2024-02-18,metering.email,Metering,email,False,6,False,52.0,52.0,0.0,468.9,0.8232,6.772
2024-02-19,metering.email,Metering,email,False,0,False,175.0,175.0,0.0,507.4,0.9502,24.666
2024-02-20,metering.email,Metering,email,False,1,False,188.0,188.0,0.0,486.0,0.9161,25.381
2024-02-21,metering.email,Metering,email,False,2,False,149.0,149.0,0.0,484.5,0.9245,20.055
2024-02-22,metering.email,Metering,email,False,3,False,135.0,135.0,0.0,480.6,0.8739,18.023
2024-02-23,metering.email,Metering,email,False,4,False,171.0,171.0,0.0,471.4,0.954,22.39
2024-02-24,metering.email,Metering,email,False,5,False,83.0,83.0,0.0,457.5,0.9546,10.549
2024-02-25,metering.email,Metering,email,False,6,False,37.0,37.0,0.0,470.6,0.9719,4.836
2024-02-26,metering.email,Metering,email,False,0,False,191.0,191.0,0.0,504.6,0.8404,26.771
2024-02-27,metering.email,Metering,email,False,1,False,162.0,162.0,0.0,484.1,0.9037,21.784
2024-02-28,metering.email,Metering,email,False,2,False,168.0,168.0,0.0,483.1,0.8318,22.546
2024-02-29,metering.email,Metering,email,False,3,False,159.0,159.0,0.0,485.4,0.9249,21.439
2024-03-01,metering.email,Metering,email,False,4,False,192.0,192.0,0.0,472.0,0.8708,25.176
2024-03-02,metering.email,Metering,email,False,5,False,86.0,86.0,0.0,462.8,0.9017,11.056
2024-03-03,metering.email,Metering,email,False,6,False,42.0,42.0,0.0,471.2,0.969,5.497
2024-03-04,metering.email,Metering,email,False,0,False,161.0,161.0,0.0,510.0,0.9257,22.808
2024-03-05,metering.email,Metering,email,False,1,False,166.0,166.0,0.0,475.4,0.9295,21.923
2024-03-06,metering.email,Metering,email,False,2,False,157.0,157.0,0.0,497.4,0.9005,21.693
2024-03-07,metering.email,Metering,email,False,3,False,146.0,146.0,0.0,484.8,0.9063,19.663
2024-03-08,metering.email,Metering,email,False,4,False,148.0,148.0,0.0,481.2,0.9402,19.783
2024-03-09,metering.email,Metering,email,False,5,False,83.0,83.0,0.0,483.2,0.9035,11.14
2024-03-10,metering.email,Metering,email,False,6,False,33.0,33.0,0.0,451.4,0.8852,4.137
2024-03-11,metering.email,Metering,email,False,0,False,216.0,216.0,0.0,517.8,0.8966,31.071
2024-03-12,metering.email,Metering,email,False,1,False,182.0,182.0,0.0,495.9,0.8641,25.07
2024-03-13,metering.email,Metering,email,False,2,False,183.0,183.0,0.0,480.3,0.9384,24.416
2024-03-14,metering.email,Metering,email,False,3,False,150.0,150.0,0.0,470.2,0.8842,19.591
2024-03-15,metering.email,Metering,email,False,4,False,167.0,167.0,0.0,488.5,0.8871,22.661
2024-03-16,metering.email,Metering,email,False,5,False,89.0,89.0,0.0,454.5,0.9239,11.237
2024-03-17,metering.email,Metering,email,False,6,False,27.0,27.0,0.0,459.0,0.9745,3.443
2024-03-18,metering.email,Metering,email,False,0,False,188.0,188.0,0.0,502.6,0.9412,26.247
2024-03-19,metering.email,Metering,email,False,1,False,197.0,197.0,0.0,501.5,0.9209,27.443
2024-03-20,metering.email,Metering,email,False,2,False,172.0,172.0,0.0,495.1,0.9734,23.655
2024-03-21,metering.email,Metering,email,False,3,False,177.0,177.0,0.0,477.5,0.9538,23.476
2024-03-22,metering.email,Metering,email,False,4,False,160.0,160.0,0.0,501.5,0.9177,22.291
2024-03-23,metering.email,Metering,email,False,5,False,86.0,86.0,0.0,470.1,0.9417,11.231
2024-03-24,metering.email,Metering,email,False,6,False,52.0,52.0,0.0,474.1,0.8745,6.848
2024-03-25,metering.email,Metering,email,False,0,False,206.0,206.0,0.0,501.1,0.9327,28.674
2024-03-26,metering.email,Metering,email,False,1,False,179.0,179.0,0.0,470.3,0.9565,23.385
2024-03-27,metering.email,Metering,email,False,2,False,190.0,190.0,0.0,487.1,0.8495,25.71
2024-03-28,metering.email,Metering,email,False,3,False,170.0,170.0,0.0,495.0,0.8987,23.373
2024-03-29,metering.email,Metering,email,False,4,True,0.0,0.0,0.0,473.0,0.9225,0.0
2024-03-30,metering.email,Metering,email,False,5,False,87.0,87.0,0.0,479.5,0.9013,11.588
2024-03-31,metering.email,Metering,email,False,6,False,47.0,47.0,0.0,479.4,0.8741,6.258
2024-04-01,metering.email,Metering,email,False,0,True,0.0,0.0,0.0,494.4,0.9436,0.0
2024-04-02,metering.email,Metering,email,False,1,False,216.0,216.0,0.0,468.8,0.9472,28.125
2024-04-03,metering.email,Metering,email,False,2,False,196.0,196.0,0.0,490.8,0.8611,26.722
2024-04-04,metering.email,Metering,email,False,3,False,176.0,176.0,0.0,474.5,0.9297,23.195
2024-04-05,metering.email,Metering,email,False,4,False,252.0,252.0,0.0,511.0,0.9392,35.773
2024-04-06,metering.email,Metering,email,False,5,False,139.0,139.0,0.0,480.1,0.9309,18.537
2024-04-07,metering.email,Metering,email,False,6,False,43.0,43.0,0.0,499.9,0.9154,5.972
2024-04-08,metering.email,Metering,email,False,0,False,327.0,327.0,0.0,513.6,0.879,46.65
2024-04-09,metering.email,Metering,email,False,1,False,220.0,220.0,0.0,516.8,0.9305,31.58
2024-04-10,metering.email,Metering,email,False,2,False,218.0,218.0,0.0,488.9,0.9491,29.606
2024-04-11,metering.email,Metering,email,False,3,False,196.0,196.0,0.0,475.4,0.9093,25.881
2024-04-12,metering.email,Metering,email,False,4,False,261.0,261.0,0.0,508.6,0.9117,36.874
2024-04-13,metering.email,Metering,email,False,5,False,132.0,132.0,0.0,466.5,0.8767,17.106
2024-04-14,metering.email,Metering,email,False,6,False,47.0,47.0,0.0,467.4,0.9509,6.102
2024-04-15,metering.email,Metering,email,False,0,False,257.0,257.0,0.0,503.0,0.8915,35.908
2024-04-16,metering.email,Metering,email,False,1,False,178.0,178.0,0.0,481.4,0.8846,23.802
2024-04-17,metering.email,Metering,email,False,2,False,197.0,197.0,0.0,506.7,0.9465,27.729
2024-04-18,metering.email,Metering,email,False,3,False,204.0,204.0,0.0,497.9,0.8414,28.215
2024-04-19,metering.email,Metering,email,False,4,False,253.0,253.0,0.0,511.8,0.9322,35.965
2024-04-20,metering.email,Metering,email,False,5,False,227.0,227.0,0.0,503.2,0.8962,31.73
2024-04-21,metering.email,Metering,email,False,6,False,88.0,88.0,0.0,489.7,0.9157,11.97
2024-04-22,metering.email,Metering,email,False,0,False,426.0,426.0,0.0,510.6,0.9451,60.425
2024-04-23,metering.email,Metering,email,False,1,False,368.0,368.0,0.0,512.0,0.9488,52.34
2024-04-24,metering.email,Metering,email,False,2,False,295.0,295.0,0.0,492.6,0.9917,40.367
2024-04-25,metering.email,Metering,email,False,3,False,271.0,271.0,0.0,474.5,0.9227,35.722
2024-04-26,metering.email,Metering,email,False,4,False,206.0,206.0,0.0,495.7,0.8724,28.364
2024-04-27,metering.email,Metering,email,False,5,False,107.0,107.0,0.0,461.2,0.9386,13.707
2024-04-28,metering.email,Metering,email,False,6,False,64.0,64.0,0.0,467.7,0.8924,8.314
2024-04-29,metering.email,Metering,email,False,0,False,252.0,252.0,0.0,494.0,0.8835,34.581
2024-04-30,metering.email,Metering,email,False,1,False,192.0,192.0,0.0,493.6,0.9061,26.325
2024-05-01,metering.email,Metering,email,False,2,False,203.0,203.0,0.0,487.4,0.8713,27.485
2024-05-02,metering.email,Metering,email,False,3,False,170.0,170.0,0.0,490.1,0.9076,23.143
2024-05-03,metering.email,Metering,email,False,4,False,148.0,148.0,0.0,495.3,0.8832,20.361
2024-05-04,metering.email,Metering,email,False,5,False,100.0,100.0,0.0,468.0,0.9762,13.0
2024-05-05,metering.email,Metering,email,False,6,False,34.0,34.0,0.0,456.3,0.9201,4.31
2024-05-06,metering.email,Metering,email,False,0,True,0.0,0.0,0.0,515.9,0.9017,0.0
2024-05-07,metering.email,Metering,email,False,1,False,288.0,288.0,0.0,477.6,0.9363,38.205
2024-05-08,metering.email,Metering,email,False,2,False,194.0,194.0,0.0,473.3,0.9377,25.504
2024-05-09,metering.email,Metering,email,False,3,False,209.0,209.0,0.0,484.3,0.9484,28.117
2024-05-10,metering.email,Metering,email,False,4,False,180.0,180.0,0.0,489.2,0.9534,24.459
2024-05-11,metering.email,Metering,email,False,5,False,86.0,86.0,0.0,484.0,0.9462,11.561
2024-05-12,metering.email,Metering,email,False,6,False,52.0,52.0,0.0,460.8,0.8423,6.657
2024-05-13,metering.email,Metering,email,False,0,False,228.0,228.0,0.0,494.3,0.9492,31.307
2024-05-14,metering.email,Metering,email,False,1,False,239.0,239.0,0.0,485.0,0.8618,32.202
2024-05-15,metering.email,Metering,email,False,2,False,182.0,182.0,0.0,479.4,0.953,24.238
2024-05-16,metering.email,Metering,email,False,3,False,167.0,167.0,0.0,482.5,0.9337,22.382
2024-05-17,metering.email,Metering,email,False,4,False,213.0,213.0,0.0,472.2,0.8883,27.938
2024-05-18,metering.email,Metering,email,False,5,False,105.0,105.0,0.0,464.6,0.8707,13.551
2024-05-19,metering.email,Metering,email,False,6,False,38.0,38.0,0.0,474.4,0.9187,5.007
2024-05-20,metering.email,Metering,email,False,0,False,250.0,250.0,0.0,494.0,0.8811,34.306
2024-05-21,metering.email,Metering,email,False,1,False,200.0,200.0,0.0,507.8,0.9002,28.211
2024-05-22,metering.email,Metering,email,False,2,False,199.0,199.0,0.0,494.7,0.9042,27.346
2024-05-23,metering.email,Metering,email,False,3,False,204.0,204.0,0.0,495.0,0.9058,28.048
2024-05-24,metering.email,Metering,email,False,4,False,205.0,205.0,0.0,474.3,0.9188,27.01
2024-05-25,metering.email,Metering,email,False,5,False,95.0,95.0,0.0,458.2,0.9159,12.092
2024-05-26,metering.email,Metering,email,False,6,False,32.0,32.0,0.0,461.8,0.9417,4.105
2024-05-27,metering.email,Metering,email,False,0,True,0.0,0.0,0.0,509.9,0.912,0.0
2024-05-28,metering.email,Metering,email,False,1,False,269.0,269.0,0.0,479.9,0.8982,35.859
2024-05-29,metering.email,Metering,email,False,2,False,197.0,197.0,0.0,492.4,0.9148,26.947
2024-05-30,metering.email,Metering,email,False,3,False,172.0,172.0,0.0,477.3,0.9648,22.804
2024-05-31,metering.email,Metering,email,False,4,False,207.0,207.0,0.0,456.6,0.8999,26.257
2024-06-01,metering.email,Metering,email,False,5,False,134.0,134.0,0.0,476.2,0.8691,17.723
2024-06-02,metering.email,Metering,email,False,6,False,53.0,53.0,0.0,475.7,0.9342,7.004
2024-06-03,metering.email,Metering,email,False,0,False,258.0,258.0,0.0,501.4,0.889,35.933
2024-06-04,metering.email,Metering,email,False,1,False,204.0,204.0,0.0,495.8,0.8964,28.097
2024-06-05,metering.email,Metering,email,False,2,False,168.0,168.0,0.0,496.6,0.9187,23.173
2024-06-06,metering.email,Metering,email,False,3,False,205.0,205.0,0.0,472.7,0.9434,26.919
2024-06-07,metering.email,Metering,email,False,4,False,207.0,207.0,0.0,470.6,0.9545,27.06
2024-06-08,metering.email,Metering,email,False,5,False,105.0,105.0,0.0,458.8,0.9423,13.383
2024-06-09,metering.email,Metering,email,False,6,False,45.0,45.0,0.0,458.9,0.8568,5.737
2024-06-10,metering.email,Metering,email,False,0,False,274.0,274.0,0.0,513.8,0.8651,39.108
2024-06-11,metering.email,Metering,email,False,1,False,211.0,211.0,0.0,482.1,0.9036,28.254
2024-06-12,metering.email,Metering,email,False,2,False,191.0,191.0,0.0,481.7,0.9011,25.556
2024-06-13,metering.email,Metering,email,False,3,False,195.0,195.0,0.0,474.1,0.9605,25.68
2024-06-14,metering.email,Metering,email,False,4,False,185.0,185.0,0.0,494.0,0.9287,25.386
2024-06-15,metering.email,Metering,email,False,5,False,146.0,146.0,0.0,463.6,0.8543,18.8
2024-06-16,metering.email,Metering,email,False,6,False,44.0,44.0,0.0,458.3,0.9662,5.602
2024-06-17,metering.email,Metering,email,False,0,False,193.0,193.0,0.0,496.2,0.953,26.599
2024-06-18,metering.email,Metering,email,False,1,False,214.0,214.0,0.0,496.8,0.9368,29.53
2024-06-19,metering.email,Metering,email,False,2,False,197.0,197.0,0.0,494.1,0.8839,27.037
2024-06-20,metering.email,Metering,email,False,3,False,169.0,169.0,0.0,492.5,0.9274,23.119
2024-06-21,metering.email,Metering,email,False,4,False,169.0,169.0,0.0,495.6,0.9573,23.266
2024-06-22,metering.email,Metering,email,False,5,False,67.0,67.0,0.0,458.2,0.9139,8.527
2024-06-23,metering.email,Metering,email,False,6,False,39.0,39.0,0.0,492.3,0.9272,5.333
2024-06-24,metering.email,Metering,email,False,0,False,268.0,268.0,0.0,498.0,0.8718,37.072
2024-06-25,metering.email,Metering,email,False,1,False,194.0,194.0,0.0,489.8,0.9078,26.392
2024-06-26,metering.email,Metering,email,False,2,False,233.0,233.0,0.0,485.3,0.9202,31.407
2024-06-27,metering.email,Metering,email,False,3,False,249.0,249.0,0.0,483.8,0.8976,33.46
2024-06-28,metering.email,Metering,email,False,4,False,209.0,209.0,0.0,491.9,0.9004,28.557
2024-06-29,metering.email,Metering,email,False,5,False,119.0,119.0,0.0,482.1,0.9068,15.937
2024-06-30,metering.email,Metering,email,False,6,False,47.0,47.0,0.0,461.1,0.9359,6.02
2024-07-01,metering.email,Metering,email,False,0,False,185.0,185.0,0.0,475.0,0.9332,24.412
2024-07-02,metering.email,Metering,email,False,1,False,223.0,223.0,0.0,480.2,0.9198,29.747
2024-07-03,metering.email,Metering,email,False,2,False,206.0,206.0,0.0,489.7,0.9395,28.02
2024-07-04,metering.email,Metering,email,False,3,False,210.0,210.0,0.0,487.2,0.9184,28.419
2024-07-05,metering.email,Metering,email,False,4,False,199.0,199.0,0.0,485.7,0.9361,26.849
2024-07-06,metering.email,Metering,email,False,5,False,110.0,110.0,0.0,438.2,0.9294,13.391
2024-07-07,metering.email,Metering,email,False,6,False,39.0,39.0,0.0,479.6,0.9275,5.195
2024-07-08,metering.email,Metering,email,False,0,False,275.0,275.0,0.0,518.5,0.9264,39.611
2024-07-09,metering.email,Metering,email,False,1,False,276.0,276.0,0.0,477.5,0.8902,36.61
2024-07-10,metering.email,Metering,email,False,2,False,226.0,226.0,0.0,490.7,0.8932,30.805
2024-07-11,metering.email,Metering,email,False,3,False,269.0,269.0,0.0,488.9,0.8738,36.529
2024-07-12,metering.email,Metering,email,False,4,False,261.0,261.0,0.0,487.4,0.9167,35.336
2024-07-13,metering.email,Metering,email,False,5,False,116.0,116.0,0.0,460.1,0.9359,14.826
2024-07-14,metering.email,Metering,email,False,6,False,48.0,48.0,0.0,467.9,0.9345,6.239
2024-07-15,metering.email,Metering,email,False,0,False,312.0,312.0,0.0,516.2,0.8964,44.741
2024-07-16,metering.email,Metering,email,False,1,False,234.0,234.0,0.0,475.0,0.8702,30.873
2024-07-17,metering.email,Metering,email,False,2,False,227.0,227.0,0.0,488.4,0.9014,30.794
2024-07-18,metering.email,Metering,email,False,3,False,205.0,205.0,0.0,490.8,0.9606,27.951
2024-07-19,metering.email,Metering,email,False,4,False,199.0,199.0,0.0,508.4,0.9039,28.106
2024-07-20,metering.email,Metering,email,False,5,False,207.0,207.0,0.0,468.3,0.9479,26.925
2024-07-21,metering.email,Metering,email,False,6,False,91.0,91.0,0.0,468.8,0.9558,11.851
2024-07-22,metering.email,Metering,email,False,0,False,429.0,429.0,0.0,517.4,0.9538,61.657
2024-07-23,metering.email,Metering,email,False,1,False,328.0,328.0,0.0,481.5,0.9762,43.871
2024-07-24,metering.email,Metering,email,False,2,False,252.0,252.0,0.0,493.0,0.9176,34.507
2024-07-25,metering.email,Metering,email,False,3,False,326.0,326.0,0.0,478.5,0.9264,43.33
2024-07-26,metering.email,Metering,email,False,4,False,265.0,265.0,0.0,481.3,0.9125,35.431
2024-07-27,metering.email,Metering,email,False,5,False,142.0,142.0,0.0,470.4,0.8638,18.555
2024-07-28,metering.email,Metering,email,False,6,False,45.0,45.0,0.0,468.8,0.9305,5.861
2024-07-29,metering.email,Metering,email,False,0,False,282.0,282.0,0.0,500.1,0.9037,39.174
2024-07-30,metering.email,Metering,email,False,1,False,204.0,204.0,0.0,477.9,0.8875,27.079
2024-07-31,metering.email,Metering,email,False,2,False,228.0,228.0,0.0,494.0,0.9232,31.29
2024-08-01,metering.email,Metering,email,False,3,False,188.0,188.0,0.0,495.1,0.8589,25.858
2024-08-02,metering.email,Metering,email,False,4,False,197.0,197.0,0.0,493.7,0.8933,27.016
2024-08-03,metering.email,Metering,email,False,5,False,108.0,108.0,0.0,465.4,0.8835,13.963
2024-08-04,metering.email,Metering,email,False,6,False,44.0,44.0,0.0,464.1,0.9176,5.673
2024-08-05,metering.email,Metering,email,False,0,False,256.0,256.0,0.0,487.8,0.9091,34.689
2024-08-06,metering.email,Metering,email,False,1,False,213.0,213.0,0.0,492.6,0.9045,29.147
2024-08-07,metering.email,Metering,email,False,2,False,205.0,205.0,0.0,482.6,0.9725,27.479
2024-08-08,metering.email,Metering,email,False,3,False,157.0,157.0,0.0,498.0,0.9446,21.717
2024-08-09,metering.email,Metering,email,False,4,False,225.0,225.0,0.0,477.4,0.9171,29.839
2024-08-10,metering.email,Metering,email,False,5,False,121.0,121.0,0.0,482.0,0.8183,16.2
2024-08-11,metering.email,Metering,email,False,6,False,63.0,63.0,0.0,484.0,0.8499,8.47
2024-08-12,metering.email,Metering,email,False,0,False,309.0,309.0,0.0,511.8,0.8227,43.932
2024-08-13,metering.email,Metering,email,False,1,False,272.0,272.0,0.0,483.6,0.9051,36.542
2024-08-14,metering.email,Metering,email,False,2,False,176.0,176.0,0.0,481.3,0.9367,23.533
2024-08-15,metering.email,Metering,email,False,3,False,185.0,185.0,0.0,496.0,0.8826,25.489
2024-08-16,metering.email,Metering,email,False,4,False,193.0,193.0,0.0,516.3,0.9621,27.679
2024-08-17,metering.email,Metering,email,False,5,False,90.0,90.0,0.0,477.6,0.9233,11.939
2024-08-18,metering.email,Metering,email,False,6,False,46.0,46.0,0.0,469.2,0.9186,5.995
2024-08-19,metering.email,Metering,email,False,0,False,312.0,312.0,0.0,516.6,0.8279,44.776
2024-08-20,metering.email,Metering,email,False,1,False,260.0,260.0,0.0,493.9,0.8666,35.668
2024-08-21,metering.email,Metering,email,False,2,False,175.0,175.0,0.0,493.7,0.9189,24.0
2024-08-22,metering.email,Metering,email,False,3,False,200.0,200.0,0.0,476.5,0.9233,26.475
2024-08-23,metering.email,Metering,email,False,4,False,203.0,203.0,0.0,498.9,0.9093,28.133
2024-08-24,metering.email,Metering,email,False,5,False,117.0,117.0,0.0,469.0,0.8745,15.241
2024-08-25,metering.email,Metering,email,False,6,False,63.0,63.0,0.0,465.0,0.8839,8.138
2024-08-26,metering.email,Metering,email,False,0,True,0.0,0.0,0.0,523.5,0.9307,0.0
2024-08-27,metering.email,Metering,email,False,1,False,268.0,268.0,0.0,490.0,0.9411,36.481
2024-08-28,metering.email,Metering,email,False,2,False,156.0,156.0,0.0,464.3,0.9557,20.119
2024-08-29,metering.email,Metering,email,False,3,False,168.0,168.0,0.0,492.9,0.999,23.0
2024-08-30,metering.email,Metering,email,False,4,False,240.0,240.0,0.0,495.0,0.9141,32.999
2024-08-31,metering.email,Metering,email,False,5,False,77.0,77.0,0.0,488.2,0.916,10.442
2024-09-01,metering.email,Metering,email,False,6,False,47.0,47.0,0.0,459.9,0.9048,6.005
2024-09-02,metering.email,Metering,email,False,0,False,246.0,246.0,0.0,482.0,0.9121,32.936
2024-09-03,metering.email,Metering,email,False,1,False,221.0,221.0,0.0,497.9,0.9521,30.564
2024-09-04,metering.email,Metering,email,False,2,False,173.0,173.0,0.0,487.6,0.9341,23.43
2024-09-05,metering.email,Metering,email,False,3,False,192.0,192.0,0.0,511.5,0.8958,27.278
2024-09-06,metering.email,Metering,email,False,4,False,196.0,196.0,0.0,488.2,0.9048,26.581
2024-09-07,metering.email,Metering,email,False,5,False,86.0,86.0,0.0,462.9,0.9295,11.058
2024-09-08,metering.email,Metering,email,False,6,False,45.0,45.0,0.0,458.0,0.8963,5.725
2024-09-09,metering.email,Metering,email,False,0,False,229.0,229.0,0.0,489.6,0.9009,31.143
2024-09-10,metering.email,Metering,email,False,1,False,213.0,213.0,0.0,503.7,0.9301,29.801
2024-09-11,metering.email,Metering,email,False,2,False,200.0,200.0,0.0,494.8,0.8989,27.488
2024-09-12,metering.email,Metering,email,False,3,False,190.0,190.0,0.0,500.4,0.8815,26.409
2024-09-13,metering.email,Metering,email,False,4,False,225.0,225.0,0.0,474.1,0.8749,29.633
2024-09-14,metering.email,Metering,email,False,5,False,119.0,119.0,0.0,489.5,0.8909,16.18
2024-09-15,metering.email,Metering,email,False,6,False,60.0,60.0,0.0,470.2,0.8534,7.837
2024-09-16,metering.email,Metering,email,False,0,False,253.0,253.0,0.0,496.9,0.8945,34.921
2024-09-17,metering.email,Metering,email,False,1,False,213.0,213.0,0.0,477.2,0.9044,28.235
2024-09-18,metering.email,Metering,email,False,2,False,258.0,258.0,0.0,473.3,0.7975,33.917
